user_id,1,2,3,4,5,6,7,8,9,10
88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
89,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0
90,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0
91,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
92,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.5
93,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0
95,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0
96,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0
97,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5
98,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0
99,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0
102,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
103,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0
104,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0
105,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0
106,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0
107,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0
108,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0
109,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0
111,0.5,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0
112,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.0
113,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0
114,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5
115,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.0
116,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0
117,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0
118,0.5,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0
119,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0
120,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0
121,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
122,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0
123,0.5,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0
124,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
126,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0
127,0.5,1.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5
128,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
129,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.0
130,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5
131,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0
132,0.5,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0
133,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.0
134,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0
135,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0
136,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5
137,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.5
138,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5
139,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5
140,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
141,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0
142,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0
143,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0
144,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0
145,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,1.0,1.0
146,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0
147,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.0
148,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.0
149,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0
150,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
151,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0
152,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5
153,0.5,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
154,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0
155,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
156,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
157,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5
158,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5
159,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0
160,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0
161,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0
162,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0
163,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0
164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
165,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
166,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0
167,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0
168,0.5,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.0
169,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0
170,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0
171,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0
172,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0
173,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0
174,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0
175,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5
176,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0
179,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0
180,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0
181,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0
